docid,source_url,normalized_source_url,source_domain,raw_act_path,raw_text_sha256,has_raw,has_structure,processing_status,index_policy,main_site_fit,court_system,court_level,region,court_name,case_number,decision_date,dispute_type_code,claim_type_codes
DvLR6OZqCqt,https://sudact.ru/regular/doc/DvLR6OZqCqt/,https://sudact.ru/regular/doc/DvLR6OZqCqt,sudact.ru,data/raw_acts/act_DvLR6OZqCqt.txt,55dfce7c8cde0dac095176da615c3183a5e716dd4e6e25fbad2828da5706c4cc,true,true,complete,index,true,general_jurisdiction,районный суд,Ставропольский край,Курский районный суд (Ставропольский край),2-519/2024,2024-07-24,info_violation_art10_12,information_disclosure;moral_damage;penalty;consumer_fine
E0AuTM2x496w,https://sudact.ru/regular/doc/E0AuTM2x496w/,https://sudact.ru/regular/doc/E0AuTM2x496w,sudact.ru,data/raw_acts/act_E0AuTM2x496w.txt,4638ae83c57591daa13b7e84dbca0c1a75bce21481b0a512434a33c21b754508,true,true,complete,index,true,general_jurisdiction,районный,Пермский край,Свердловский районный суд г. Перми,2-6296/2020,29.10.2020,unfair_terms_imposed_services_art16,refund_price;damages;moral_damage
EVaTwapXFJ6W,https://sudact.ru/regular/doc/EVaTwapXFJ6W/,https://sudact.ru/regular/doc/EVaTwapXFJ6W,sudact.ru,data/raw_acts/act_EVaTwapXFJ6W.txt,2d992194cabedda4a6c2c76f9536e8c08fc07e3335baf3d4e16a31cdeafed31d,true,true,complete,index,true,general_jurisdiction,районный,Московская область,Люберецкий городской суд Московской области,,,consumer_material_damage_art35,refund_price;damages;moral_damage;penalty;expenses
EaGNj81Zabr,https://sudact.ru/regular/doc/EaGNj81Zabr/,https://sudact.ru/regular/doc/EaGNj81Zabr,sudact.ru,data/raw_acts/act_EaGNj81Zabr.txt,9ab88c2d9e2bd0815fd48f65866cb706597186ce8764c10bbc6a8ba8029b5983,true,true,complete,index,true,general_jurisdiction,районный,Свердловская область,Железнодорожный районный суд г. Екатеринбурга,2-3718/2019,13.05.2020,work_service_defect_art29,damages;moral_damage;consumer_fine;expenses
F4tgfJ83SDl1,https://sudact.ru/regular/doc/F4tgfJ83SDl1/,https://sudact.ru/regular/doc/F4tgfJ83SDl1,sudact.ru,data/raw_acts/act_F4tgfJ83SDl1.txt,d9c3fe02b4b7ad5ee71bcaeaeeec18a4c154f2c5a18bde3ba8f2d4b9d9ae1aeb,true,true,complete,index,true,general_jurisdiction,district,Волгоградская область,Еланский районный суд Волгоградской области,2-484/2023,2023-12-13,info_violation_art10_12,refund_price;penalty;moral_damage;consumer_fine;damages
FGX1FyE5nZNv,https://sudact.ru/regular/doc/FGX1FyE5nZNv/,https://sudact.ru/regular/doc/FGX1FyE5nZNv,sudact.ru,data/raw_acts/act_FGX1FyE5nZNv.txt,85d997dd5ed04cff8128305fe8361c012849d40ad272f0484c57d740e30b0f50,true,true,complete,index,true,general_jurisdiction,district,Липецкая область,Лебедянский районный суд Липецкой области,2-735/2018,2018-11-06,info_violation_art10_12,refund_price;moral_damage;consumer_fine
FJA5dldIi5ZP,https://sudact.ru/regular/doc/FJA5dldIi5ZP/,https://sudact.ru/regular/doc/FJA5dldIi5ZP,sudact.ru,data/raw_acts/act_FJA5dldIi5ZP.txt,9a4ab37a4c79356ad0e3d7195ff7f6199bb48bb32f131722a763009bf16d4114,true,true,complete,index,true,general_jurisdiction,районный,Саратовская область,Саратовский районный суд Саратовской области,2-335/2020,14.07.2020,goods_defect_art18,refund_price;price_difference;penalty;moral_damage;consumer_fine;expenses
FQi78fsHgSYx,https://sudact.ru/regular/doc/FQi78fsHgSYx/,https://sudact.ru/regular/doc/FQi78fsHgSYx,sudact.ru,data/raw_acts/act_FQi78fsHgSYx.txt,923e5f1502d322bb9bf1acf36e36de1318e847b977107018ba5a7dca2c97bdbc,true,true,complete,index,true,general_jurisdiction,Районный суд,Удмуртская Республика,Индустриальный районный суд г. Ижевска (Удмуртская Республика),2-1593/2025,2025-09-22,info_violation_art10_12,damages;penalty;moral_damage;consumer_fine
FTrYrTTzEals,https://sudact.ru/regular/doc/FTrYrTTzEals/,https://sudact.ru/regular/doc/FTrYrTTzEals,sudact.ru,data/raw_acts/act_FTrYrTTzEals.txt,07f518c222b55761a4b65283299bb81ce924524c5c2f8202d6147af685921548,true,true,complete,index,true,general_jurisdiction,district,Липецкая область,Советский районный суд г. Липецка,2-5837/2023,2023-12-19,distance_sale_return_art26_1,refund_price;penalty;moral_damage;consumer_fine;expenses
FuXzeJou9YYT,https://sudact.ru/regular/doc/FuXzeJou9YYT/,https://sudact.ru/regular/doc/FuXzeJou9YYT,sudact.ru,data/raw_acts/act_FuXzeJou9YYT.txt,57967a97d24551d281a317598d50f75f72fa2eb2482762057c17c365c3affdac,true,true,complete,index,true,general_jurisdiction,районный суд,Мурманская область,Кандалакшский районный суд Мурманской области,2-84/2025,2025-01-15,prepaid_goods_delay_art23_1,compel_transfer;penalty;moral_damage;consumer_fine;expenses
G3ujoKf5CdJO,https://sudact.ru/regular/doc/G3ujoKf5CdJO/,https://sudact.ru/regular/doc/G3ujoKf5CdJO,sudact.ru,data/raw_acts/act_G3ujoKf5CdJO.txt,4a64eb11680281b20a5bb26f17786ba964e2ca9bff4bb998dd0004591277419d,true,true,complete,index,true,general_jurisdiction,районный,Город Москва,Тимирязевский районный суд г. Москвы,2-4225/2025,10.09.2025,prepaid_goods_delay_art23_1,refund_price;penalty;consumer_fine;expenses
G4TM4cp6aPgO,https://sudact.ru/regular/doc/G4TM4cp6aPgO/,https://sudact.ru/regular/doc/G4TM4cp6aPgO,sudact.ru,data/raw_acts/act_G4TM4cp6aPgO.txt,8d983546822775b3620b22aa77fcbaeb78e44006a1671661f389239c187980c4,true,true,complete,index,true,general_jurisdiction,district,Томская область,Кировский районный суд г. Томска,2-1376/2017,2017-09-18,work_service_defect_art29,refund_price;penalty;moral_damage;consumer_fine
GMjXio3dnCrR,https://sudact.ru/regular/doc/GMjXio3dnCrR/,https://sudact.ru/regular/doc/GMjXio3dnCrR,sudact.ru,data/raw_acts/act_GMjXio3dnCrR.txt,4b61d4b89d889ef6347bb874f6e4776e33df4c9e3770415a77f0a8d8e3b5e4c3,true,true,complete,index,true,general_jurisdiction,city,Свердловская область,Верхнепышминский городской суд,2-614/2020,2020-09-02,proper_quality_goods_exchange_art25,moral_damage;consumer_fine;expenses
HMQHNmxf731a,https://sudact.ru/regular/doc/HMQHNmxf731a/,https://sudact.ru/regular/doc/HMQHNmxf731a,sudact.ru,data/raw_acts/act_HMQHNmxf731a.txt,093b3f32349400f7827a05e6bb1aeaa50eb3c7fec608bdb23f1780cfb0adf9f3,true,true,complete,index,true,general_jurisdiction,district,Санкт-Петербург,Куйбышевский районный суд Санкт-Петербурга,2-1450/2021,2021-03-23,distance_sale_return_art26_1,refund_price;penalty;moral_damage;consumer_fine
HZZImaYBl1oQ,https://sudact.ru/regular/doc/HZZImaYBl1oQ/,https://sudact.ru/regular/doc/HZZImaYBl1oQ,sudact.ru,data/raw_acts/act_HZZImaYBl1oQ.txt,cab85ee3f3b81149580ba25c8e0a7dedcee19a30eb3f9c5f88ed8f5ae262517e,true,true,complete,hold,false,general_jurisdiction,district,Республика Татарстан,Нурлатский районный суд Республики Татарстан,2-137/2020,2020-02-27,contract_validity_non_zpp,refund_price;moral_damage;consumer_fine
IAhdCZSdrurT,https://sudact.ru/regular/doc/IAhdCZSdrurT/,https://sudact.ru/regular/doc/IAhdCZSdrurT,sudact.ru,data/raw_acts/act_IAhdCZSdrurT.txt,f22ae22491061dadc407fdbfa61fc63d25e7a3a49732f502dc4837c2eb1f9d51,true,true,complete,index,true,general_jurisdiction,district,Красноярский край,Советский районный суд г. Красноярска,2-2207/2020,2020-01-27,work_service_defect_art29,penalty;moral_damage;consumer_fine;expenses
IFokpJdrgvYN,https://sudact.ru/regular/doc/IFokpJdrgvYN/,https://sudact.ru/regular/doc/IFokpJdrgvYN,sudact.ru,data/raw_acts/act_IFokpJdrgvYN.txt,427aad7eb051ba4353830b67ac573f8dbe7fcba3cd6a69c24837efe63ab23ec5,true,true,complete,hold,false,general_jurisdiction,district,Московская область,Одинцовский городской суд Московской области,2-2336/2020,2020-07-30,info_violation_art10_12,damages;penalty;moral_damage;consumer_fine
IG3OO15URBn,https://sudact.ru/regular/doc/IG3OO15URBn/,https://sudact.ru/regular/doc/IG3OO15URBn,sudact.ru,data/raw_acts/act_IG3OO15URBn.txt,7abdbfbe04a275ea0844d51445e29c498692b9c3e6e6e673ad164ea236869210,true,true,complete,index,true,general_jurisdiction,regional,Ростовская область,Президиум Ростовского областного суда,2-3949/2017,2018-09-05,work_service_defect_art29,damages;moral_damage;consumer_fine;expenses
IGatj9CndNrz,https://sudact.ru/regular/doc/IGatj9CndNrz/,https://sudact.ru/regular/doc/IGatj9CndNrz,sudact.ru,data/raw_acts/act_IGatj9CndNrz.txt,208fbbc598648ad043ce436cf213d2af1de1dc5860729a149fab48fc6e0ced92,true,true,complete,index,true,general_jurisdiction,district,Мурманская область,Ленинский районный суд г. Мурманска,2-200/2019,2019-02-18,work_service_defect_art29,refund_price;damages;moral_damage;expenses
Its4p1mA2Lbq,https://sudact.ru/regular/doc/Its4p1mA2Lbq/,https://sudact.ru/regular/doc/Its4p1mA2Lbq,sudact.ru,data/raw_acts/act_Its4p1mA2Lbq.txt,8ecd3ac26dc7ab875fd895aeaf6c2fa435c23dc8ac2158b450ba9756d2d46512,true,true,complete,index,true,general_jurisdiction,районный,Республика Карелия,Суоярвский районный суд Республики Карелия,2-424/2019,06.02.2020,consumer_material_damage_art35,damages;refund_price;moral_damage;penalty;expenses
JFu0uFMkN6QK,https://sudact.ru/regular/doc/JFu0uFMkN6QK/,https://sudact.ru/regular/doc/JFu0uFMkN6QK,sudact.ru,data/raw_acts/act_JFu0uFMkN6QK.txt,5f3455ecc4af10af737ba4243e09b635c47217daa2ee4aa7ed8ef2e875a08670,true,true,complete,index,true,general_jurisdiction,районный суд,Ростовская область,Ворошиловский районный суд г. Ростова-на-Дону,2-1277/2020,2020-05-28,info_violation_art10_12,refund_price;penalty;moral_damage;consumer_fine;expenses
JhSL3cL8u4oB,https://sudact.ru/regular/doc/JhSL3cL8u4oB/,https://sudact.ru/regular/doc/JhSL3cL8u4oB,sudact.ru,data/raw_acts/act_JhSL3cL8u4oB.txt,b91f455be67c8cb24f2b51bc2295e68b6e30d443e46d52d1a607ae4f6e871905,true,true,complete,index,true,general_jurisdiction,city,Вологодская область,Вологодский городской суд,2-1137/2018,2018-05-21,goods_defect_art18,replacement;price_difference;penalty;moral_damage;consumer_fine;expenses
K4vajruoDnd1,https://sudact.ru/regular/doc/K4vajruoDnd1/,https://sudact.ru/regular/doc/K4vajruoDnd1,sudact.ru,data/raw_acts/act_K4vajruoDnd1.txt,8b36b2570c6d6484d8bc11ad72e1a778320294ea464b00a66d7f3bfa3ba9b527,true,true,complete,index,true,general_jurisdiction,городской,Пермский край,Чусовской городской суд Пермского края,2-72/2021 (2-1543/2020),09.03.2021,unfair_terms_imposed_services_art16,refund_price;damages;moral_damage
K5LBBWYaIFUW,https://sudact.ru/regular/doc/K5LBBWYaIFUW/,https://sudact.ru/regular/doc/K5LBBWYaIFUW,sudact.ru,data/raw_acts/act_K5LBBWYaIFUW.txt,a6f9feb23f159de85000529d080d744975c619775e0d19b71365e52afb49f72c,true,true,complete,index,true,general_jurisdiction,district,Нижегородская область,Канавинский районный суд г. Нижний Новгород,2-1616/2020,2020-07-07,unfair_terms_imposed_services_art16,refund_price;information_disclosure;debt_dispute
KGxYKfv5qQNh,https://sudact.ru/regular/doc/KGxYKfv5qQNh/,https://sudact.ru/regular/doc/KGxYKfv5qQNh,sudact.ru,data/raw_acts/act_KGxYKfv5qQNh.txt,afd2cae7a09a34c738fe51a902723738160ddd53e99b71fa22aa2638b559e0a0,true,true,complete,index,true,general_jurisdiction,district,Краснодарский край,Прикубанский районный суд г. Краснодара,2-7234/2018,2018-07-10,consumer_material_damage_art35,damages;moral_damage;consumer_fine
KHjybr1tjlQ4,https://sudact.ru/regular/doc/KHjybr1tjlQ4/,https://sudact.ru/regular/doc/KHjybr1tjlQ4,sudact.ru,data/raw_acts/act_KHjybr1tjlQ4.txt,f196ed34c65e34b214278d954e40cb450567d7c161f9dd6ee900ce22e57af3e6,true,true,complete,index,true,general_jurisdiction,district,Республика Башкортостан,Кармаскалинский районный суд Республики Башкортостан,2-298/2020,2020-05-28,service_refusal_art32,insurance_premium_refund;penalty;moral_damage;consumer_fine;expenses
KuGAOhWI77Ni,https://sudact.ru/regular/doc/KuGAOhWI77Ni/,https://sudact.ru/regular/doc/KuGAOhWI77Ni,sudact.ru,data/raw_acts/act_KuGAOhWI77Ni.txt,189edcaea0aa3103abeda9215c39ab096ac1cef8e90b33dbb35636d2f95cfccd,true,true,complete,index,true,general_jurisdiction,district,Вологодская область,Вологодский городской суд,2-1542/2020,2020-02-12,goods_defect_art18,refund_price;penalty;moral_damage;consumer_fine;damages
L6OX0C4vODr8,https://sudact.ru/regular/doc/L6OX0C4vODr8/,https://sudact.ru/regular/doc/L6OX0C4vODr8,sudact.ru,data/raw_acts/act_L6OX0C4vODr8.txt,fae758b9e5b8cfd67963a8eedb1191a517cbbccb7c3ba5fa866628a6c9443ab1,true,true,complete,index,true,general_jurisdiction,district,Иркутская область,Свердловский районный суд г. Иркутска,2-940/2020,2020-07-20,harm_from_defect_art14,damages;moral_damage;consumer_fine
LEM5MFXCKK6L,https://sudact.ru/regular/doc/LEM5MFXCKK6L/,https://sudact.ru/regular/doc/LEM5MFXCKK6L,sudact.ru,data/raw_acts/act_LEM5MFXCKK6L.txt,b06bbf3ad1944046dc6295b43f0e46b1e5594a45346f75034b1faccba1e8974b,true,true,complete,hold,false,general_jurisdiction,district,Краснодарский край,Ленинский районный суд г. Краснодара,2-4098/2023,2023-11-20,contract_validity_non_zpp,contract_recognition;compel_transfer
LEkG8QMUg0gC,https://sudact.ru/regular/doc/LEkG8QMUg0gC/,https://sudact.ru/regular/doc/LEkG8QMUg0gC,sudact.ru,data/raw_acts/act_LEkG8QMUg0gC.txt,8bcd822660a98faad4017b1b22a1f3201a2b0ee60c1c8274fbe5a57abe903bbc,true,true,complete,index,true,general_jurisdiction,district,Саратовская область,Фрунзенский районный суд г. Саратова,2-215/2018,2018-02-21,distance_sale_return_art26_1,refund_price;penalty;moral_damage;consumer_fine;expenses
LY7cqAWIm4Z1,https://sudact.ru/regular/doc/LY7cqAWIm4Z1/,https://sudact.ru/regular/doc/LY7cqAWIm4Z1,sudact.ru,data/raw_acts/act_LY7cqAWIm4Z1.txt,25403328a27f9c28b98b32f0aca258a97642c4b3efdd9d09e66db07f384ab57d,true,true,complete,index,true,general_jurisdiction,first_instance,Московская область,Королёвский городской суд Московской области,2-3131/2019,2020-02-20,goods_defect_art18,refund_price;penalty;moral_damage;consumer_fine;expenses
LZW79ndNKBgR,https://sudact.ru/regular/doc/LZW79ndNKBgR/,https://sudact.ru/regular/doc/LZW79ndNKBgR,sudact.ru,data/raw_acts/act_LZW79ndNKBgR.txt,cd08284c54a20517a628d2fd5f44faa65883c44f4a40d0fd3e264cf7cff37476,true,true,complete,index,true,general_jurisdiction,district,Республика Башкортостан,Стерлитамакский городской суд (Республика Башкортостан),2-5011/2023,2023-09-04,goods_defect_art18,refund_price;penalty;moral_damage;consumer_fine;expenses
Lo4QjMzsb9ln,https://sudact.ru/regular/doc/Lo4QjMzsb9ln/,https://sudact.ru/regular/doc/Lo4QjMzsb9ln,sudact.ru,data/raw_acts/act_Lo4QjMzsb9ln.txt,04543c14f30d398432e698441546d66d1996080fdbfa7660df87cc33dc8279d8,true,true,complete,index,true,general_jurisdiction,first_instance,Тверская область,Пролетарский районный суд г. Твери,2-1077/2019,2019-08-05,work_service_delay_art28,refund_price;penalty;consumer_fine
MBFBIl2vHb6V,https://sudact.ru/regular/doc/MBFBIl2vHb6V/,https://sudact.ru/regular/doc/MBFBIl2vHb6V,sudact.ru,data/raw_acts/act_MBFBIl2vHb6V.txt,ee7a8d0403c22295b538f6b5151c6f79249345ec46d4c534b6425333ab85c016,true,true,complete,index,true,general_jurisdiction,district,Тверская область,Спировский районный суд (Тверская область),2-188/2018,2018-11-20,goods_defect_art18,repair_or_defect_cure;expenses
MaqpPxOPwzWF,https://sudact.ru/regular/doc/MaqpPxOPwzWF/,https://sudact.ru/regular/doc/MaqpPxOPwzWF,sudact.ru,data/raw_acts/act_MaqpPxOPwzWF.txt,4b61d4b79c889ef6347bb874f6e4776e33df4c9e3770415a77f0a8d8e3b5e4b2,true,true,complete,index,true,general_jurisdiction,city,Пермский край,Чайковский городской суд,2-1576/2017,2017-12-27,goods_defect_art18,refund_price;consumer_fine;expenses
MmtWiS16N45R,https://sudact.ru/regular/doc/MmtWiS16N45R/,https://sudact.ru/regular/doc/MmtWiS16N45R,sudact.ru,data/raw_acts/act_MmtWiS16N45R.txt,499ee113ed7475b2f7ed4a3185f940c4716ebf2be6172a3efdd126eb4f0c7494,true,true,complete,index,true,general_jurisdiction,районный суд,Республика Башкортостан,Калининский районный суд г. Уфы Республики Башкортостан,2-883/2020,2020-02-27,prepaid_goods_delay_art23_1,refund_price;penalty;moral_damage;consumer_fine;expenses
NBXqmj3oX2Lm,https://sudact.ru/regular/doc/NBXqmj3oX2Lm/,https://sudact.ru/regular/doc/NBXqmj3oX2Lm,sudact.ru,data/raw_acts/act_NBXqmj3oX2Lm.txt,1f6d648ca742208cb9feae1032b2ac78afa7bd520ef8682f324dd53318f1e8a9,true,true,complete,index,true,general_jurisdiction,первая инстанция,Республика Коми,Интинский городской суд Республики Коми,2-10/2020,2020-04-06,goods_defect_art18,refund_price;penalty;moral_damage;consumer_fine;expenses
NNz8EqpCgLgK,https://sudact.ru/regular/doc/NNz8EqpCgLgK/,https://sudact.ru/regular/doc/NNz8EqpCgLgK,sudact.ru,data/raw_acts/act_NNz8EqpCgLgK.txt,ff49f6425f32fc6d74024862cf8b55074cdd63e99bd0f8e3fce4be9c19b53569,true,true,complete,index,true,general_jurisdiction,district,Республика Башкортостан,Советский районный суд г. Уфы Республики Башкортостан,2-1665/2020,2020-05-26,work_service_delay_art28,refund_price;penalty;moral_damage;consumer_fine;expenses
NOXVZP9ifzoS,https://sudact.ru/regular/doc/NOXVZP9ifzoS/,https://sudact.ru/regular/doc/NOXVZP9ifzoS,sudact.ru,data/raw_acts/act_NOXVZP9ifzoS.txt,df0b6ab51e0d714751eb609c786bf129085f9493b2d8a5fc3b982e75e4356bb8,true,true,complete,index,true,general_jurisdiction,районный,Город Санкт-Петербург,Московский районный суд Санкт-Петербурга,2-3519/2020,30.07.2020,prepaid_goods_delay_art23_1,refund_price;penalty;moral_damage;consumer_fine;expenses
NRzixFhvO8Ul,https://sudact.ru/regular/doc/NRzixFhvO8Ul/,https://sudact.ru/regular/doc/NRzixFhvO8Ul,sudact.ru,data/raw_acts/act_NRzixFhvO8Ul.txt,37b3b093e25ff9d48e45dcd8a76dedf668a52b5f84c2631a363ccc4122ffdf4c,true,true,complete,index,true,general_jurisdiction,районный,Челябинская область,Калининский районный суд г. Челябинска,2-1733/2021,16.03.2021,service_refusal_art32,refund_price;penalty;consumer_fine;expenses
NXlFVcueusNG,https://sudact.ru/regular/doc/NXlFVcueusNG/,https://sudact.ru/regular/doc/NXlFVcueusNG,sudact.ru,data/raw_acts/act_NXlFVcueusNG.txt,3552e3d49b937f98a70644fd6aa74a7db9950cd8ae85c7c90c392ab6e59ca55e,true,true,complete,index,true,general_jurisdiction,district,Иркутская область,Куйбышевский районный суд г. Иркутска,2-14/2020,2020-01-10,goods_defect_art18,repair_or_defect_cure;penalty;moral_damage;consumer_fine;expenses
NvzAU8q3S55O,https://sudact.ru/regular/doc/NvzAU8q3S55O/,https://sudact.ru/regular/doc/NvzAU8q3S55O,sudact.ru,data/raw_acts/act_NvzAU8q3S55O.txt,c08acba2c76795bf5f1045afa5e2e19cf92a640410c26120caa1b432a85b3d44,true,true,complete,index,true,general_jurisdiction,районный,Волгоградская область,Жирновский районный суд Волгоградской области,2-200/2021,09.06.2021,service_refusal_art32,refund_price;moral_damage;consumer_fine;expenses
OWEMw275FKQa,https://sudact.ru/regular/doc/OWEMw275FKQa/,https://sudact.ru/regular/doc/OWEMw275FKQa,sudact.ru,data/raw_acts/act_OWEMw275FKQa.txt,b17e299da51c50d2deb90d6fdb5f17c38e13eaee31eedb72a352e6ed199d9238,true,true,complete,index,true,general_jurisdiction,district,Город Санкт-Петербург,Кронштадтский районный суд г. Санкт-Петербурга,2-22/2020,2020-01-09,work_service_defect_art29,refund_price;penalty;moral_damage;consumer_fine;expenses;damages
OiVXdUIOiRYW,https://sudact.ru/regular/doc/OiVXdUIOiRYW/,https://sudact.ru/regular/doc/OiVXdUIOiRYW,sudact.ru,data/raw_acts/act_OiVXdUIOiRYW.txt,1e99d1a1ce470b1e125065347205fb42d227122f5be4153e94209301eb8f6096,true,true,complete,index,true,general_jurisdiction,районный,Санкт-Петербург,Кировский районный суд города Санкт-Петербурга,,,consumer_material_damage_art35,damages;moral_damage;penalty;expenses
OzQpzlDiDWZ,https://sudact.ru/regular/doc/OzQpzlDiDWZ/,https://sudact.ru/regular/doc/OzQpzlDiDWZ,sudact.ru,data/raw_acts/act_OzQpzlDiDWZ.txt,2d04e8a785eec4c4fc7c06b980f4ae2f32b1739c89a7636e8bcf0433bc1c8679,true,true,complete,index,true,general_jurisdiction,first_instance,Московская область,Сергиево-Посадский городской суд Московской области,2-5039/2023,2023-12-26,distance_sale_return_art26_1,refund_price;moral_damage;consumer_fine;penalty
P4XHDMeet1NZ,https://sudact.ru/regular/doc/P4XHDMeet1NZ/,https://sudact.ru/regular/doc/P4XHDMeet1NZ,sudact.ru,data/raw_acts/act_P4XHDMeet1NZ.txt,feebd3082134cf503eaa9e2053f989f0ed2d2ee7281642d1091207f317ecfb07,true,true,complete,hold,false,general_jurisdiction,district,Кировская область,Октябрьский районный суд города Кирова,2-2697/2018,2018-09-10,contract_validity_non_zpp,refund_price;moral_damage;consumer_fine
P5oLZX7sQPoI,https://sudact.ru/regular/doc/P5oLZX7sQPoI/,https://sudact.ru/regular/doc/P5oLZX7sQPoI,sudact.ru,data/raw_acts/act_P5oLZX7sQPoI.txt,25f007b0749cccc30c457e00010a6fa413490bd46df261df7cf0a3ab72650581,true,true,complete,index,true,general_jurisdiction,первая инстанция,Кемеровская область,Беловский городской суд Кемеровской области,2-1466/2020,2020-07-10,info_violation_art10_12,refund_price;penalty;moral_damage;consumer_fine;expenses
PI6Ya0MGHsUx,https://sudact.ru/regular/doc/PI6Ya0MGHsUx/,https://sudact.ru/regular/doc/PI6Ya0MGHsUx,sudact.ru,data/raw_acts/act_PI6Ya0MGHsUx.txt,b560dbc97740ffce5d22ed9e00c13779e27ad68de113e0075da915e96278bb7d,true,true,complete,index,true,general_jurisdiction,district,Республика Саха (Якутия),Якутский городской суд Республики Саха (Якутия),2-6661/2020,2020-07-30,work_service_defect_art29,refund_price;moral_damage;consumer_fine;expenses
PRsbw5Saq5VW,https://sudact.ru/regular/doc/PRsbw5Saq5VW/,https://sudact.ru/regular/doc/PRsbw5Saq5VW,sudact.ru,data/raw_acts/act_PRsbw5Saq5VW.txt,29b7208c6bd0068a44297cee2a32f11570b249b5cf580d869cdc60d76001e9ca,true,true,complete,index,true,general_jurisdiction,district,Ульяновская область,Засвияжский районный суд г. Ульяновска,2-2141/2020,2020-07-21,work_service_defect_art29,damages;moral_damage;consumer_fine;expenses
Pde5A0X4dlZj,https://sudact.ru/regular/doc/Pde5A0X4dlZj/,https://sudact.ru/regular/doc/Pde5A0X4dlZj,sudact.ru,data/raw_acts/act_Pde5A0X4dlZj.txt,8ac86fe4a30ae819a9a9947d93278f337b2d27721e2606dd6065d032d04e0a77,true,true,complete,index,true,general_jurisdiction,районный суд,Томская область,Кожевниковский районный суд Томской области,2-53/2017,2017-04-07,service_refusal_art32,insurance_premium_refund;penalty;moral_damage;consumer_fine
Pp6bfruXoRrw,https://sudact.ru/regular/doc/Pp6bfruXoRrw/,https://sudact.ru/regular/doc/Pp6bfruXoRrw,sudact.ru,data/raw_acts/act_Pp6bfruXoRrw.txt,61d2acecb88108c81e2081bac91ac1826ebd7c67081d426868af54b3762fcf00,true,true,complete,index,true,general_jurisdiction,городской,Республика Башкортостан,Октябрьский городской суд Республики Башкортостан,2-620/2025,29.04.2025,prepaid_goods_delay_art23_1,compel_transfer;penalty;moral_damage;consumer_fine;expenses
PulUoivdYENP,https://sudact.ru/regular/doc/PulUoivdYENP/,https://sudact.ru/regular/doc/PulUoivdYENP,sudact.ru,data/raw_acts/act_PulUoivdYENP.txt,faa41a4ba2551577eb7c9fa602404fc93063c8a90987cb7338af44ac3608df7c,true,true,complete,index,true,general_jurisdiction,районный суд,Кировская область,Кирово-Чепецкий районный суд Кировской области,2-1179/2020,2020-07-21,prepaid_goods_delay_art23_1,refund_price;penalty;moral_damage;consumer_fine
QWaAvZwe4Qx5,https://sudact.ru/regular/doc/QWaAvZwe4Qx5/,https://sudact.ru/regular/doc/QWaAvZwe4Qx5,sudact.ru,data/raw_acts/act_QWaAvZwe4Qx5.txt,dfba2b7eced149d4db56154a59add368040a6a325636272076d11371bc9deca1,true,true,complete,index,true,general_jurisdiction,regional,Хабаровский край,Хабаровский краевой суд,2-3438/2018,2019-06-24,unfair_terms_imposed_services_art16,contract_recognition;moral_damage
QlJychgKjegT,https://sudact.ru/regular/doc/QlJychgKjegT/,https://sudact.ru/regular/doc/QlJychgKjegT,sudact.ru,data/raw_acts/act_QlJychgKjegT.txt,900c9839889c8dbdfc22f1c7ef9db55d7abed8656495a6a29f2792d865bca6a1,true,true,complete,index,true,general_jurisdiction,district,Краснодарский край,Ейский городской суд Краснодарского края,2-33/2020,2020-07-30,goods_defect_art18,refund_price;penalty;moral_damage;consumer_fine;expenses
QqSw46fUvPr,https://sudact.ru/regular/doc/QqSw46fUvPr/,https://sudact.ru/regular/doc/QqSw46fUvPr,sudact.ru,data/raw_acts/act_QqSw46fUvPr.txt,554e6734c4015af10d5e5e76b009598109c9528444feab5cd1e07798a289136e,true,true,complete,index,true,general_jurisdiction,district,Белгородская область,Чернянский районный суд Белгородской области,2-215/2020,2020-07-10,work_service_delay_art28,refund_price;penalty;moral_damage;consumer_fine
QsoUZnTzldHU,https://sudact.ru/regular/doc/QsoUZnTzldHU/,https://sudact.ru/regular/doc/QsoUZnTzldHU,sudact.ru,data/raw_acts/act_QsoUZnTzldHU.txt,93b565915e49789e023b74134fa4b148a549e4fac31da4aa597a5f8d096347ad,true,true,complete,hold,false,general_jurisdiction,first_instance,Белгородская область,Белгородский районный суд Белгородской области,2-2251/2019,2020-01-21,service_refusal_art32,hold
QyBl2UIrnndK,https://sudact.ru/regular/doc/QyBl2UIrnndK/,https://sudact.ru/regular/doc/QyBl2UIrnndK,sudact.ru,data/raw_acts/act_QyBl2UIrnndK.txt,5b82ee08735eb6848031186d1364f80184743ce8d6e8aa717cc6fbcf201ed801,true,true,complete,index,true,general_jurisdiction,районный суд,Смоленская область,Промышленный районный суд г. Смоленска,2-860/2020,2020-02-19,distance_sale_return_art26_1,refund_price;penalty;moral_damage;consumer_fine;expenses
RvLYP9KrC4gQ,https://sudact.ru/regular/doc/RvLYP9KrC4gQ/,https://sudact.ru/regular/doc/RvLYP9KrC4gQ,sudact.ru,data/raw_acts/act_RvLYP9KrC4gQ.txt,5d677c610cb6c12028f2c1feaf8f2f401310283c6a635f1e80ae702833719c84,true,true,complete,index,true,general_jurisdiction,районный суд,Мурманская область,Октябрьский районный суд г. Мурманска,2-4032/2018,2018-09-04,goods_defect_art18,refund_price;penalty;consumer_fine;expenses
